Order Number,Line Number,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
365409,0,2020-01-02,2020-01-02,1588479,530,1449,1,300.0000,264.0000,137.9600,USD,1
285402,0,2017-10-24,2017-10-24,1271169,440,37,1,269.3070,269.3070,89.2260,USD,1
314205,0,2018-08-08,2018-08-08,1425549,500,1598,1,57.8800,50.9344,26.6200,USD,1
292506,0,2018-01-03,2018-01-03,1765947,670,1013,1,254.1000,223.6080,84.1830,USD,1
335302,0,2019-03-07,2019-03-07,1652204,610,104,1,115.0000,104.6500,52.8800,USD,1
325202,0,2018-11-26,2018-11-26,1276951,610,1581,1,219.0000,219.0000,72.5600,USD,1
294008,0,2018-01-18,2018-01-18,400690,220,1572,1,75.3870,67.8483,34.6710,EUR,0.8173
325903,2,2018-12-03,2018-12-03,415859,270,2340,1,79.9500,72.7545,40.7600,EUR,0.8825
291008,2,2017-12-19,2017-12-19,743824,290,1387,1,40.5860,40.5860,18.6620,EUR,0.8458
364615,0,2019-12-25,2019-12-25,452923,270,605,1,459.0000,403.9200,152.0800,EUR,0.9025
350802,0,2019-08-09,2019-08-09,478813,255,2472,1,29.9900,29.9900,15.2900,EUR,0.893
352307,1,2019-08-24,2019-08-24,472027,240,1439,1,301.0000,279.9300,138.4200,EUR,0.9038
291607,0,2017-12-25,2017-12-25,647919,180,1028,1,141.9000,141.9000,65.2520,EUR,0.8437
369404,2,2020-02-11,2020-02-11,437486,270,1557,1,310.0000,269.7000,142.5600,EUR,0.9173
289107,1,2017-11-30,2017-11-30,877042,320,1439,1,421.4000,375.0460,193.7880,EUR,0.844
305202,3,2018-05-10,2018-05-10,890094,320,1427,1,230.0000,207.0000,105.7700,EUR,0.8419
297020,0,2018-02-17,2018-02-17,518552,255,629,1,448.5000,394.6800,148.5900,EUR,0.8023
305103,2,2018-05-09,2018-05-09,548191,220,1469,1,200.0000,180.0000,91.9700,EUR,0.8418
370107,2,2020-02-18,2020-02-18,627447,180,1410,1,230.0000,209.3000,105.7700,EUR,0.9246
358404,3,2019-10-24,2019-10-24,450624,260,1293,1,595.0000,595.0000,197.1400,EUR,0.8986
340804,1,2019-05-01,2019-05-01,428233,190,1524,1,330.0000,330.0000,151.7600,EUR,0.8914
304904,1,2018-05-07,2018-05-07,836801,330,1700,1,8.8800,8.4360,4.0800,EUR,0.8402
317900,2,2018-09-14,2018-09-14,893210,340,1139,1,328.0000,288.6400,150.8400,EUR,0.8555
311700,2,2018-07-14,2018-07-14,433811,240,694,1,102.0000,102.0000,52.0000,EUR,0.8589
292014,0,2017-12-29,2017-12-29,646413,140,186,1,85.4050,85.4050,43.5385,EUR,0.8338
271502,1,2017-06-07,2017-06-07,410169,240,980,1,202.9500,190.7730,93.3240,EUR,0.8915
305203,1,2018-05-10,2018-05-10,863171,310,1591,1,12.6600,11.0142,5.8200,EUR,0.8419
275902,0,2017-07-21,2017-07-21,769377,300,2406,1,386.9910,386.9910,177.9660,EUR,0.859
361905,0,2019-11-28,2019-11-28,448927,270,818,1,11.5000,11.3850,5.2900,EUR,0.9087
364615,2,2019-12-25,2019-12-25,452923,270,1459,1,256.0000,243.2000,117.7300,EUR,0.9025
348504,2,2019-07-17,2019-07-17,519173,200,963,1,268.0000,262.6400,88.7900,EUR,0.8917
355401,0,2019-09-24,2019-09-24,668400,170,2492,1,24.9900,24.9900,12.7400,EUR,0.9088
324002,1,2018-11-14,2018-11-14,848984,330,147,1,2899.9900,2667.9908,960.8200,EUR,0.8853
273101,2,2017-06-23,2017-06-23,518983,255,1630,1,29.7570,25.8885,9.8540,EUR,0.895
292307,0,2018-01-01,2018-01-01,547989,230,1377,1,22.4000,22.4000,11.4240,EUR,0.8338
273604,0,2017-06-28,2017-06-28,834102,330,1450,1,431.2000,431.2000,198.2960,EUR,0.8791
315400,1,2018-08-20,2018-08-20,658907,160,2087,1,791.0000,696.0800,363.7500,EUR,0.8757
358601,3,2019-10-26,2019-10-26,865323,330,1562,1,238.0000,214.2000,109.4500,EUR,0.9003
306705,2,2018-05-25,2018-05-25,429435,230,1722,1,56.0000,56.0000,28.5500,EUR,0.8565
324002,2,2018-11-14,2018-11-14,848984,330,603,1,229.0000,201.5200,116.7500,EUR,0.8853
325903,3,2018-12-03,2018-12-03,415859,270,1561,1,402.0000,349.7400,133.1900,EUR,0.8825
340701,0,2019-04-30,2019-04-30,827544,310,1647,1,179.9900,160.1911,82.7700,EUR,0.8914
312804,5,2018-07-25,2018-07-25,852522,330,1036,1,184.5000,184.5000,84.8400,EUR,0.8554
285301,0,2017-10-23,2017-10-23,427351,255,1817,1,28.8000,24.7680,14.6790,EUR,0.8518
305106,1,2018-05-09,2018-05-09,483438,240,1100,1,632.0000,632.0000,209.3900,EUR,0.8418
278703,1,2017-08-18,2017-08-18,543261,190,165,1,725.3345,725.3345,369.7970,EUR,0.8518
283001,2,2017-09-30,2017-09-30,831130,320,433,1,1453.5000,1322.6850,481.5750,EUR,0.847
291907,0,2017-12-28,2017-12-28,417606,190,424,1,404.9250,360.3832,206.4450,EUR,0.8379
290404,2,2017-12-13,2017-12-13,470018,270,1571,1,74.0870,65.1965,34.0730,EUR,0.8521
289309,0,2017-12-02,2017-12-02,711827,290,2492,1,34.9860,34.9860,17.8360,EUR,0.8414
279901,0,2017-08-30,2017-08-30,469200,200,821,1,44.8500,44.8500,20.6250,EUR,0.8392
330903,0,2019-01-22,2019-01-22,822676,340,1478,1,300.0000,297.0000,137.9600,EUR,0.8807
278703,2,2017-08-18,2017-08-18,543261,190,647,1,130.5000,116.1450,66.5400,EUR,0.8518
315400,2,2018-08-20,2018-08-20,658907,160,1010,1,186.9000,162.6030,85.9500,EUR,0.8757
321307,0,2018-10-18,2018-10-18,534091,190,1691,1,5.3900,4.6893,2.7500,EUR,0.8692
294501,4,2018-01-23,2018-01-23,796191,290,379,1,489.0000,435.2100,249.3000,EUR,0.8164
371207,0,2020-02-29,2020-02-29,574794,260,1444,1,230.0000,209.3000,105.7700,EUR,0.911
328518,0,2018-12-29,2018-12-29,559018,230,1521,1,310.0000,310.0000,142.5600,EUR,0.8731
305002,0,2018-05-08,2018-05-08,562428,190,1422,1,301.0000,264.8800,138.4200,EUR,0.8425
297717,0,2018-02-24,2018-02-24,890094,320,1424,1,280.0000,280.0000,128.7580,EUR,0.8131
287707,2,2017-11-16,2017-11-16,517972,200,324,1,475.0000,475.0000,218.4335,EUR,0.8495
297705,4,2018-02-24,2018-02-24,807012,340,420,1,749.8500,674.8650,382.2900,EUR,0.8131
334111,1,2019-02-23,2019-02-23,819080,330,1394,1,49.9900,49.9900,16.5600,EUR,0.883
305104,0,2018-05-09,2018-05-09,536306,240,1603,1,109.9900,101.1908,56.0800,EUR,0.8418
357700,3,2019-10-17,2019-10-17,658148,180,1649,1,259.9900,241.7907,86.1400,EUR,0.8998
330803,1,2019-01-21,2019-01-21,500839,270,1408,1,529.0000,513.1300,175.2700,EUR,0.8801
324605,0,2018-11-20,2018-11-20,480300,210,57,1,156.0000,149.7600,79.5300,EUR,0.8756
296810,1,2018-02-15,2018-02-15,659716,170,2217,1,206.9910,206.9910,95.1840,EUR,0.8004
330902,0,2019-01-22,2019-01-22,479321,240,1474,1,208.0000,183.0400,95.6500,EUR,0.8807
270803,0,2017-05-31,2017-05-31,835250,320,1016,1,162.8000,151.4040,74.8660,EUR,0.8912
345200,0,2019-06-14,2019-06-14,435220,210,1587,1,17.9900,17.9900,8.2700,EUR,0.8877
323800,0,2018-11-12,2018-11-12,447405,200,2445,1,4.9900,4.9900,2.5400,EUR,0.8877
333811,0,2019-02-20,2019-02-20,645673,150,427,1,469.0000,469.0000,215.6800,EUR,0.8817
290607,0,2017-12-15,2017-12-15,513174,230,1509,1,434.0000,429.6600,199.5840,EUR,0.847
334703,0,2019-03-01,2019-03-01,895317,340,2005,1,99.9900,87.9912,50.9800,EUR,0.8785
316202,0,2018-08-28,2018-08-28,435292,240,439,1,559.0000,480.7400,257.0600,EUR,0.854
343900,0,2019-06-01,2019-06-01,805706,330,1566,1,266.0000,239.4000,122.3200,EUR,0.8968
312901,1,2018-07-26,2018-07-26,768217,300,441,1,229.9000,229.9000,117.2100,EUR,0.8535
285105,1,2017-10-21,2017-10-21,453842,220,2516,1,4.6900,4.6900,2.3940,EUR,0.8462
291112,1,2017-12-20,2017-12-20,607909,150,1601,1,207.9870,178.8688,95.6410,EUR,0.8442
370213,0,2020-02-19,2020-02-19,833726,310,2264,1,268.5000,255.0750,123.4700,EUR,0.9259
323101,1,2018-11-05,2018-11-05,439771,240,1439,1,301.0000,264.8800,138.4200,EUR,0.8795
315400,3,2018-08-20,2018-08-20,658907,160,506,1,679.0000,679.0000,224.9700,EUR,0.8757
367401,1,2020-01-22,2020-01-22,784299,290,2514,1,129.9900,114.3912,43.0700,EUR,0.9019
328304,2,2018-12-27,2018-12-27,831488,330,1593,1,13.8900,13.8900,6.3900,EUR,0.879
298600,1,2018-03-05,2018-03-05,558114,270,1822,1,28.8000,25.3440,14.6790,EUR,0.8125
280906,6,2017-09-09,2017-09-09,801402,310,1054,1,343.2000,343.2000,157.8280,EUR,0.8292
340804,0,2019-05-01,2019-05-01,428233,190,2351,1,399.9900,399.9900,183.9400,EUR,0.8914
291307,0,2017-12-22,2017-12-22,562005,200,2034,1,125.9910,125.9910,64.2330,EUR,0.8437
328304,1,2018-12-27,2018-12-27,831488,330,1664,1,8.9900,8.9900,4.1300,EUR,0.879
295803,0,2018-02-05,2018-02-05,835859,320,1676,1,8.0910,7.0391,3.7170,EUR,0.8039
294701,0,2018-01-25,2018-01-25,701625,300,1935,2,443.7000,443.7000,204.0390,EUR,0.806
276500,1,2017-07-27,2017-07-27,802848,320,1940,2,809.1000,760.5540,372.0780,EUR,0.8551
297717,2,2018-02-24,2018-02-24,890094,320,1605,2,376.9870,339.2883,124.9040,EUR,0.8131
328304,5,2018-12-27,2018-12-27,831488,330,2135,2,745.9900,745.9900,343.0500,EUR,0.879
305202,4,2018-05-10,2018-05-10,890094,320,598,2,109.0000,109.0000,55.5700,EUR,0.8419
369404,0,2020-02-11,2020-02-11,437486,270,2215,2,339.0000,294.9300,155.8900,EUR,0.9173
365103,0,2019-12-30,2019-12-30,752411,300,1109,2,436.2000,436.2000,144.5200,EUR,0.8937
291423,2,2017-12-23,2017-12-23,491747,190,689,2,238.5000,207.4950,109.6800,EUR,0.8437
305202,0,2018-05-10,2018-05-10,890094,320,1497,2,267.0000,240.3000,122.7800,EUR,0.8419
369815,2,2020-02-15,2020-02-15,879352,340,910,2,102.0000,92.8200,52.0000,EUR,0.9223
275001,5,2017-07-12,2017-07-12,823079,330,130,2,190.0000,167.2000,96.8715,EUR,0.8734
354403,2,2019-09-14,2019-09-14,523637,240,1183,2,1520.0000,1307.2000,503.6100,EUR,0.9012
283007,2,2017-09-30,2017-09-30,880449,330,1617,2,75.3870,75.3870,34.6710,EUR,0.847
354403,1,2019-09-14,2019-09-14,523637,240,741,2,229.0000,196.9400,75.8700,EUR,0.9012
280906,1,2017-09-09,2017-09-09,801402,310,1600,2,75.2440,75.2440,34.6060,EUR,0.8292
331102,2,2019-01-24,2019-01-24,410712,220,1239,2,158.0000,158.0000,80.5500,EUR,0.8818
317603,2,2018-09-11,2018-09-11,571551,240,1590,2,22.8900,20.3721,7.5800,EUR,0.864
325903,0,2018-12-03,2018-12-03,415859,270,1805,2,32.0000,29.7600,16.3100,EUR,0.8825
296714,1,2018-02-14,2018-02-14,452676,200,1701,2,4.4820,4.4820,2.2860,EUR,0.8098
364103,1,2019-12-20,2019-12-20,822242,330,1481,2,229.0000,201.5200,105.3100,EUR,0.9011
355401,1,2019-09-24,2019-09-24,668400,170,1491,2,229.0000,229.0000,105.3100,EUR,0.9088
271502,2,2017-06-07,2017-06-07,410169,240,1810,2,28.8000,25.3440,14.6790,EUR,0.8915
347003,1,2019-07-02,2019-07-02,486127,200,482,2,179.0000,166.4700,82.3200,EUR,0.8849
370108,1,2020-02-18,2020-02-18,809442,310,2093,2,508.0000,508.0000,258.9900,EUR,0.9246
361303,0,2019-11-22,2019-11-22,884860,340,1468,2,189.0000,177.6600,86.9100,EUR,0.9043
298001,0,2018-02-27,2018-02-27,630934,120,1450,2,431.2000,383.7680,198.2960,EUR,0.8129
298600,2,2018-03-05,2018-03-05,558114,270,1602,2,233.9870,233.9870,107.6010,EUR,0.8125
329218,1,2019-01-05,2019-01-05,500587,200,1815,2,32.0000,32.0000,16.3100,EUR,0.877
311600,0,2018-07-13,2018-07-13,425252,255,1516,2,288.0000,262.0800,132.4400,EUR,0.8589
358601,2,2019-10-26,2019-10-26,865323,330,127,2,143.4000,143.4000,73.1100,EUR,0.9003
276500,0,2017-07-27,2017-07-27,802848,320,1918,2,269.9910,269.9910,137.6460,EUR,0.8551
294701,2,2018-01-25,2018-01-25,701625,300,243,2,388.5500,345.8095,198.0940,EUR,0.806
365103,1,2019-12-30,2019-12-30,752411,300,43,2,232.0000,215.7600,106.6900,EUR,0.8937
271502,0,2017-06-07,2017-06-07,410169,240,1607,2,233.9870,233.9870,107.6010,EUR,0.8915
329406,1,2019-01-07,2019-01-07,596896,210,1468,2,189.0000,166.3200,86.9100,EUR,0.8737
299107,1,2018-03-10,2018-03-10,586527,190,571,2,376.5000,376.5000,173.1450,EUR,0.8136
321902,0,2018-10-24,2018-10-24,611391,130,1317,2,12.9900,12.7302,6.6200,EUR,0.878
365804,1,2020-01-06,2020-01-06,525318,190,668,2,147.0000,133.7700,67.6000,EUR,0.8933
334106,0,2019-02-23,2019-02-23,584073,200,2509,2,4.0600,3.5728,2.0700,EUR,0.883
296305,1,2018-02-10,2018-02-10,664358,130,58,2,140.4000,140.4000,71.5770,EUR,0.8148
276500,2,2017-07-27,2017-07-27,802848,320,1419,2,361.2000,346.7520,166.1100,EUR,0.8551
325604,0,2018-11-30,2018-11-30,457592,220,735,2,209.0000,209.0000,69.2500,EUR,0.8804
352307,0,2019-08-24,2019-08-24,472027,240,444,2,919.0000,919.0000,304.4800,EUR,0.9038
275001,1,2017-07-12,2017-07-12,823079,330,123,2,265.9905,239.3914,122.3220,EUR,0.8734
297202,1,2018-02-19,2018-02-19,513501,190,354,2,574.4250,522.7267,292.8600,EUR,0.8058
326105,2,2018-12-05,2018-12-05,515976,210,1699,2,6.8800,6.6048,3.1600,EUR,0.8807
291302,5,2017-12-22,2017-12-22,548897,230,2488,2,20.9860,20.9860,10.6960,EUR,0.8437
370213,1,2020-02-19,2020-02-19,833726,310,1448,2,256.0000,230.4000,117.7300,EUR,0.9259
304904,3,2018-05-07,2018-05-07,836801,330,1231,2,1500.0000,1500.0000,496.9800,EUR,0.8402
297020,4,2018-02-17,2018-02-17,518552,255,1502,2,334.6000,301.1400,153.8740,EUR,0.8023
283001,5,2017-09-30,2017-09-30,831130,320,1433,2,431.2000,431.2000,198.2960,EUR,0.847
312804,1,2018-07-25,2018-07-25,852522,330,1608,2,109.9900,94.5914,56.0800,EUR,0.8554
345200,1,2019-06-14,2019-06-14,435220,210,1584,2,9.9900,9.9900,5.0900,EUR,0.8877
280906,5,2017-09-09,2017-09-09,801402,310,1590,2,29.7570,26.7813,9.8540,EUR,0.8292
340701,1,2019-04-30,2019-04-30,827544,310,1703,2,5.3900,5.3900,2.7500,EUR,0.8914
341807,1,2019-05-11,2019-05-11,410900,200,1333,2,32.9900,29.6910,15.1700,EUR,0.8905
328311,0,2018-12-27,2018-12-27,892715,340,1641,2,12.6600,12.6600,5.8200,EUR,0.879
291107,0,2017-12-20,2017-12-20,854241,320,1422,2,421.4000,379.2600,193.7880,EUR,0.8442
285501,0,2017-10-25,2017-10-25,584695,220,350,2,598.5000,598.5000,305.1300,EUR,0.8485
296601,0,2018-02-13,2018-02-13,680926,120,1187,2,935.0000,935.0000,429.9680,EUR,0.8108
325007,2,2018-11-24,2018-11-24,556220,190,1467,2,301.0000,264.8800,138.4200,EUR,0.8809
296702,1,2018-02-14,2018-02-14,833757,340,1678,2,15.2010,15.0489,5.0400,EUR,0.8098
289107,3,2017-11-30,2017-11-30,877042,320,1628,2,18.0570,16.6124,8.3070,EUR,0.844
365804,0,2020-01-06,2020-01-06,525318,190,675,2,219.0000,205.8600,72.5600,EUR,0.8933
343401,3,2019-05-27,2019-05-27,837654,330,350,2,399.0000,371.0700,203.4200,EUR,0.893
333814,3,2019-02-20,2019-02-20,790574,290,454,2,269.9000,251.0070,137.6000,EUR,0.8817
306604,2,2018-05-24,2018-05-24,817160,320,1579,2,219.0000,199.2900,72.5600,EUR,0.8527
325007,0,2018-11-24,2018-11-24,556220,190,1326,2,42.9900,39.9807,14.2400,EUR,0.8809
368200,2,2020-01-30,2020-01-30,533654,240,457,2,219.9500,200.1545,112.1400,EUR,0.9067
292307,2,2018-01-01,2018-01-01,547989,230,428,2,1453.5000,1293.6150,481.5750,EUR,0.8338
323101,4,2018-11-05,2018-11-05,439771,240,1562,4,238.0000,211.8200,109.4500,EUR,0.8795
351503,0,2019-08-16,2019-08-16,884269,340,561,3,139.0000,123.7100,70.8700,EUR,0.9029
363905,2,2019-12-18,2019-12-18,874760,340,662,4,236.0000,236.0000,78.1900,EUR,0.8997
371207,1,2020-02-29,2020-02-29,574794,260,1614,3,259.9900,259.9900,86.1400,EUR,0.911
332005,0,2019-02-02,2019-02-02,466479,210,1598,3,57.8800,57.8800,26.6200,EUR,0.8718
306704,0,2018-05-25,2018-05-25,803572,320,387,7,699.0000,699.0000,321.4400,EUR,0.8565
355703,0,2019-09-27,2019-09-27,783405,290,1477,8,267.0000,267.0000,122.7800,EUR,0.9145
299600,0,2018-03-15,2018-03-15,732008,290,1571,5,74.0870,74.0870,34.0730,EUR,0.8103
305703,4,2018-05-15,2018-05-15,649086,150,447,3,229.9000,229.9000,117.2100,EUR,0.8415
366702,0,2020-01-15,2020-01-15,400665,255,447,3,229.9000,211.5080,117.2100,EUR,0.8975
353600,1,2019-09-06,2019-09-06,550823,270,1531,3,389.0000,369.5500,128.8800,EUR,0.9069
291309,1,2017-12-22,2017-12-22,529815,220,1551,3,418.6000,414.4140,192.5000,EUR,0.8437
342802,1,2019-05-21,2019-05-21,576154,200,91,5,149.9900,137.9908,49.6900,EUR,0.896
278703,5,2017-08-18,2017-08-18,543261,190,176,3,120.5550,109.7050,55.4420,EUR,0.8518
306807,0,2018-05-26,2018-05-26,511945,270,113,3,249.9900,214.9914,82.8300,EUR,0.8565
305807,0,2018-05-16,2018-05-16,595678,220,885,3,150.0000,150.0000,49.7000,EUR,0.8486
341807,0,2019-05-11,2019-05-11,410900,200,549,3,139.0000,139.0000,70.8700,EUR,0.8905
290607,2,2017-12-15,2017-12-15,513174,230,1457,5,264.6000,235.4940,121.6740,EUR,0.847
354403,0,2019-09-14,2019-09-14,523637,240,2088,6,508.0000,457.2000,258.9900,EUR,0.9012
343900,1,2019-06-01,2019-06-01,805706,330,2069,5,179.9900,179.9900,82.7700,EUR,0.8968
348504,0,2019-07-17,2019-07-17,519173,200,424,8,269.9500,269.9500,137.6300,EUR,0.8917
362001,0,2019-11-29,2019-11-29,517098,260,450,5,919.0000,808.7200,304.4800,EUR,0.9106
296702,5,2018-02-14,2018-02-14,833757,340,1376,7,43.4000,43.4000,14.3780,EUR,0.8098
293205,1,2018-01-10,2018-01-10,514786,240,1622,8,284.7000,284.7000,94.3280,EUR,0.8339
308103,1,2018-06-08,2018-06-08,479259,190,186,3,89.9000,89.9000,45.8300,EUR,0.8508
369404,1,2020-02-11,2020-02-11,437486,270,172,7,169.0000,147.0300,55.9900,EUR,0.9173
309802,0,2018-06-25,2018-06-25,843113,310,137,3,499.9900,499.9900,229.9300,EUR,0.8547
299109,0,2018-03-10,2018-03-10,834736,330,1629,10,12.9870,11.5584,6.6170,EUR,0.8136
294501,3,2018-01-23,2018-01-23,796191,290,1371,7,46.1860,40.6436,21.2380,EUR,0.8164
291907,2,2017-12-28,2017-12-28,417606,190,423,8,898.5000,790.6800,413.1900,EUR,0.8379
272302,0,2017-06-15,2017-06-15,790243,290,155,5,446.4715,446.4715,205.3140,EUR,0.8956
287103,0,2017-11-10,2017-11-10,541312,200,1342,3,58.8000,55.8600,19.4880,EUR,0.8581
317500,0,2018-09-10,2018-09-10,868495,310,21,3,134.0000,121.9400,61.6200,EUR,0.8642
306600,0,2018-05-24,2018-05-24,863414,340,71,5,47.9500,46.9910,22.0500,EUR,0.8527
304904,2,2018-05-07,2018-05-07,836801,330,1481,3,229.0000,222.1300,105.3100,EUR,0.8402
296800,1,2018-02-15,2018-02-15,528629,240,350,3,598.5000,532.6650,305.1300,EUR,0.8004
291906,1,2017-12-28,2017-12-28,599818,270,445,3,838.5000,746.2650,385.5900,EUR,0.8379
365309,0,2020-01-01,2020-01-01,860543,340,1711,4,70.1300,69.4287,32.2500,EUR,0.8902
280906,4,2017-09-09,2017-09-09,801402,310,2492,3,34.9860,32.5369,17.8360,EUR,0.8292
367401,2,2020-01-22,2020-01-22,784299,290,1477,6,267.0000,242.9700,122.7800,EUR,0.9019
297417,4,2018-02-21,2018-02-21,816587,320,2042,3,85.4910,82.9262,43.5870,EUR,0.8122
287803,1,2017-11-17,2017-11-17,895006,340,451,3,838.5000,838.5000,385.5900,EUR,0.8478
333814,2,2019-02-20,2019-02-20,790574,290,1961,7,279.9900,277.1901,142.7500,EUR,0.8817
323203,1,2018-11-06,2018-11-06,423308,210,2001,3,665.9400,665.9400,220.6400,EUR,0.875
342802,0,2019-05-21,2019-05-21,576154,200,1621,3,12.9900,11.3013,6.6200,EUR,0.896
323101,3,2018-11-05,2018-11-05,439771,240,87,9,99.9900,99.9900,45.9800,EUR,0.8795
369102,0,2020-02-08,2020-02-08,892922,320,64,5,181.0000,155.6600,83.2400,EUR,0.9117
296603,3,2018-02-13,2018-02-13,807705,320,1544,4,333.2000,333.2000,153.2300,EUR,0.8108
315607,0,2018-08-22,2018-08-22,563944,200,1658,5,109.9900,100.0909,56.0800,EUR,0.8609
323800,2,2018-11-12,2018-11-12,447405,200,1520,6,280.0000,254.8000,128.7600,EUR,0.8877
344300,0,2019-06-05,2019-06-05,814417,340,1492,4,239.0000,205.5400,109.9100,EUR,0.8883
327604,0,2018-12-20,2018-12-20,579293,230,2365,3,399.9900,347.9913,183.9400,EUR,0.8733
295504,0,2018-02-02,2018-02-02,765949,300,1416,4,431.2000,431.2000,198.2960,EUR,0.8005
280201,0,2017-09-02,2017-09-02,447306,255,835,7,79.3500,69.8280,40.4550,EUR,0.8389
348101,2,2019-07-13,2019-07-13,498247,200,1842,5,2652.0000,2333.7600,878.6600,EUR,0.8887
365309,2,2020-01-01,2020-01-01,860543,340,1592,8,17.9900,17.6302,8.2700,EUR,0.8902
305103,1,2018-05-09,2018-05-09,548191,220,676,7,87.0000,75.6900,44.3600,EUR,0.8418
289107,0,2017-11-30,2017-11-30,877042,320,1742,4,25.2000,21.6720,12.8520,EUR,0.844
283500,1,2017-10-05,2017-10-05,564782,240,132,3,190.0000,167.2000,96.8715,EUR,0.8516
310107,1,2018-06-28,2018-06-28,653410,180,1422,3,301.0000,288.9600,138.4200,EUR,0.8633
283500,2,2017-10-05,2017-10-05,564782,240,699,3,294.0000,258.7200,135.1950,EUR,0.8516
305600,1,2018-05-14,2018-05-14,674005,160,1116,3,645.0000,567.6000,213.7000,EUR,0.8342
271502,4,2017-06-07,2017-06-07,410169,240,456,3,838.5000,830.1150,385.5900,EUR,0.8915
293702,2,2018-01-15,2018-01-15,455636,240,1393,10,65.7860,65.7860,21.7980,EUR,0.8145
326104,0,2018-12-05,2018-12-05,498899,270,478,6,679.0000,597.5200,224.9700,EUR,0.8807
346703,1,2019-06-29,2019-06-29,559142,260,1306,3,68.0000,68.0000,31.2700,EUR,0.8787
324002,0,2018-11-14,2018-11-14,848984,330,1527,3,268.0000,268.0000,123.2400,EUR,0.8853
295504,5,2018-02-02,2018-02-02,765949,300,1624,3,284.7000,284.7000,94.3280,EUR,0.8005
296702,0,2018-02-14,2018-02-14,833757,340,2373,3,269.9910,234.8921,137.6460,EUR,0.8098
358404,0,2019-10-24,2019-10-24,450624,260,1609,5,259.9900,231.3911,86.1400,EUR,0.8986
308909,0,2018-06-16,2018-06-16,878318,330,1594,7,9.9900,9.9900,5.0900,EUR,0.8624
283001,4,2017-09-30,2017-09-30,831130,320,382,9,574.4250,516.9825,292.8600,EUR,0.847
284905,0,2017-10-19,2017-10-19,452766,240,1634,3,12.9870,11.6883,6.6170,EUR,0.845
345200,5,2019-06-14,2019-06-14,435220,210,1486,3,288.0000,282.2400,132.4400,EUR,0.8877
331102,3,2019-01-24,2019-01-24,410712,220,1574,7,59.9900,59.9900,27.5900,EUR,0.8818
312804,4,2018-07-25,2018-07-25,852522,330,378,3,758.0000,758.0000,348.5800,EUR,0.8554
290404,1,2017-12-13,2017-12-13,470018,270,2491,5,34.9860,34.9860,17.8360,EUR,0.8521
297706,0,2018-02-24,2018-02-24,809906,320,1632,4,23.3870,20.3466,10.7510,EUR,0.8131
370108,0,2020-02-18,2020-02-18,809442,310,1617,3,57.9900,55.6704,26.6700,EUR,0.9246
364403,0,2019-12-23,2019-12-23,486736,270,1632,3,17.9900,15.6513,8.2700,EUR,0.9029
326804,0,2018-12-12,2018-12-12,818039,310,784,5,16.5000,16.5000,7.5900,EUR,0.8814
333303,0,2019-02-15,2019-02-15,871077,310,187,5,129.9000,129.9000,43.0400,EUR,0.8881
331102,0,2019-01-24,2019-01-24,410712,220,2060,7,94.9900,87.3908,48.4300,EUR,0.8818
310109,2,2018-06-28,2018-06-28,593977,210,454,3,269.9000,269.9000,137.6000,EUR,0.8633
297700,0,2018-02-24,2018-02-24,738263,290,2000,9,85.4910,82.9262,43.5870,EUR,0.8131
364615,1,2019-12-25,2019-12-25,452923,270,459,3,269.9000,245.6090,137.6000,EUR,0.9025
275001,0,2017-07-12,2017-07-12,823079,330,1602,10,233.9870,233.9870,107.6010,EUR,0.8734
369602,0,2020-02-13,2020-02-13,894227,310,1448,3,256.0000,238.0800,117.7300,EUR,0.9202
347200,0,2019-07-04,2019-07-04,573383,240,1574,7,59.9900,59.9900,27.5900,EUR,0.8859
291302,3,2017-12-22,2017-12-22,548897,230,428,3,1453.5000,1453.5000,481.5750,EUR,0.8437
361303,1,2019-11-22,2019-11-22,884860,340,191,7,66.0000,58.0800,33.6500,EUR,0.9043
279103,1,2017-08-22,2017-08-22,608329,160,1235,7,921.8000,829.6200,423.9070,EUR,0.8495
277301,1,2017-08-04,2017-08-04,511339,270,2510,3,5.6840,4.9450,2.8980,EUR,0.8426
292806,0,2018-01-06,2018-01-06,412899,220,22,3,120.6000,104.9220,55.4580,EUR,0.8302
366700,0,2020-01-15,2020-01-15,817004,320,1838,9,1989.0000,1710.5400,914.6700,EUR,0.8975
323401,0,2018-11-08,2018-11-08,517307,270,254,5,329.0000,299.3900,167.7300,EUR,0.8754
305600,0,2018-05-14,2018-05-14,674005,160,1239,5,158.0000,158.0000,80.5500,EUR,0.8342
305703,2,2018-05-15,2018-05-15,649086,150,1487,3,267.0000,234.9600,122.7800,EUR,0.8415
289305,0,2017-12-02,2017-12-02,436885,200,1590,3,29.7570,27.6740,9.8540,EUR,0.8414
287803,3,2017-11-17,2017-11-17,895006,340,2135,9,671.3910,617.6797,308.7450,EUR,0.8478
277301,2,2017-08-04,2017-08-04,511339,270,1523,9,418.6000,418.6000,192.5000,EUR,0.8426
283007,1,2017-09-30,2017-09-30,880449,330,2489,4,20.9860,18.4676,10.6960,EUR,0.847
287005,0,2017-11-09,2017-11-09,600223,140,82,4,36.4950,36.4950,16.7850,EUR,0.8598
